OBJECTID,GEOID,Tract Label,Tract Name,Community Reporting Area Name,Community Reporting Area ID,Year,Tract Median Apartment Contract Rent per Square Foot,Tract Median Apartment Contract Rent per Unit,Year over Year Change in Rent per Square Foot,Year over Year Change in Rent per Unit,Cost Category,Year over Year Change in Rent Category,Mixed-Rate or Mixed-Income Apartment in Tract,Level of Concern,PROPERTIES,Shape__Area,Shape__Length
3965,53033002800,28,Census Tract 28,Greenwood/Phinney Ridge,9.3,2023,2.25,1409,0.00896861,0.007868383,Low,Stable,376,,35,10637151.82,13201.3113
3966,53033003100,31,Census Tract 31,Sunset Hill/Loyal Heights,10.3,2023,2.08,1436,0.014634146,0.016997167,Low,Stable,112,,15,23137464.05,24704.5678
3967,53033006400,64,Census Tract 64,Miller Park,6.4,2023,2.42,2043,0.016806723,0.019970045,Medium,Stable,103,,5,9726351.904,13186.77018
3968,53033004301,43.01,Census Tract 43.01,Ravenna/Bryant,7.3,2023,3.7,2384,-0.013333333,-0.014876033,High,Decline,606,,10,10539780.57,17192.70375
3969,53033002500,25,Census Tract 25,Ravenna/Bryant,7.3,2023,2.8,2032,0.007194245,0.006937562,Medium,Stable,64,,3,10594634.3,16442.96859
3970,53033002200,22,Census Tract 22,Wedgwood/View Ridge,7.4,2023,2.77,2362,-0.028070175,-0.026380874,High,Decline,164,,6,30127208.02,28505.80679
3971,53033004000,40,Census Tract 40,Laurelhurst/Sand Point,7.5,2023,1.81,1226,0.005555556,0.004095004,Low,Stable,69,,3,26374983.68,27560.01384
3972,53033005804,58.04,Census Tract 58.04,Interbay,12.2,2023,2.93,1953,0.010344828,0.009824199,Medium,Stable,1064,,38,25124062.74,48668.27224
3973,53033006800,68,Census Tract 68,Queen Anne,12.3,2023,3.81,2532,0.016,0.016459253,High,Stable,543,,26,7729250.272,11275.37735
3974,53033008102,81.02,Census Tract 81.02,Downtown Commercial Core,13.2,2023,3.96,3472,0.042105263,0.042642643,High,Stable,1310,,9,5987812.086,14339.99503
3975,53033008101,81.01,Census Tract 81.01,Downtown Commercial Core,13.2,2023,3.11,2714,0.023026316,0.022992838,High,Stable,1054,,6,2992165.479,11427.14676
3976,53033007902,79.02,Census Tract 79.02,Central Area/Squire Park,5.3,2023,3.01,2057,-0.013114754,-0.014846743,High,Decline,1212,,22,4641637.8,9715.120877
3977,53033007302,73.02,Census Tract 73.02,Cascade/Eastlake,11.3,2023,3.94,3185,0.015463918,0.015948963,High,Stable,3254,,9,3368769.265,7802.426354
3978,53033007101,71.01,Census Tract 71.01,Queen Anne,12.3,2023,3.17,2109,0.012779553,0.010541447,High,Stable,2052,,31,5328474.607,9004.947227
3979,53033009300,93,Census Tract 93,Duwamish/SODO,3.3,2023,3.15,2261,0.016129032,0.014356214,High,Stable,780,,14,102171584.8,53946.37345
3980,53033010502,105.02,Census Tract 105.02,West Seattle Junction/Genesee Hill,1.3,2023,2.79,1889,0.033333333,0.032240437,Medium,Stable,1428,,28,10504351.34,14546.13624
3981,53033010001,100.01,Census Tract 100.01,North Beacon Hill/Jefferson Park,3.6,2023,2.68,1705,0,0.002351558,Medium,Stable,692,,21,25052474.61,25628.92453
3982,53033009801,98.01,Census Tract 98.01,West Seattle Junction/Genesee Hill,1.3,2023,3.11,2085,0.029801325,0.031667491,High,Stable,586,,23,10814248.94,13291.54908
3983,53033008900,89,Census Tract 89,Madrona/Leschi,5.1,2023,3.16,2181,0.101045296,0.101515152,High,Stable,852,,19,13690717.17,19328.7464
3984,53033026300,263,Census Tract 263,Rainier Beach,4.1,2023,0,0,0,0,,,0,,0,30724.63332,954.0480244
3985,53033012000,120,Census Tract 120,Arbor Heights,1.1,2023,0,0,0,0,,,0,,0,15560990.44,16787.97428
3986,53033011101,111.01,Census Tract 111.01,Columbia City,4.2,2023,2.76,1778,-0.017793594,-0.019305019,Medium,Decline,944,,14,12236718.08,15552.07435
3987,53033011001,110.01,Census Tract 110.01,South Beacon Hill/NewHolly,3.4,2023,2.32,1991,-0.15018315,-0.150959488,Medium,Decline,182,,2,11629041.07,16287.35531
3988,53033010800,108,Census Tract 108,Riverview,2.3,2023,1.89,1324,0.010695187,0.012232416,Low,Stable,59,,3,44087445.22,39019.3475
3989,53033000800,8,Census Tract 8,Cedar Park/Meadowbrook,8.3,2023,0,0,0,0,,,0,,0,12290810.02,15312.08746
3990,53033003400,34,Census Tract 34,Greenwood/Phinney Ridge,9.3,2023,1.59,980,0.012738854,0.011351909,Low,Stable,105,,10,8472471.715,12629.32293
3991,53033005306,53.06,Census Tract 53.06,University District,7.2,2023,3.08,1707,0.01650165,0.01849642,Medium,Stable,836,,20,2157906.058,5954.872623
3992,53033004302,43.02,Census Tract 43.02,Ravenna/Bryant,7.3,2023,3.26,1979,0.025157233,0.022210744,High,Stable,1344,,64,3564115.67,7987.274419
3993,53033002400,24,Census Tract 24,Wedgwood/View Ridge,7.4,2023,0,0,0,0,,,0,,0,10359919.78,13151.71252
3994,53033004102,41.02,Census Tract 41.02,Laurelhurst/Sand Point,7.5,2023,2.91,2061,0.024647887,0.024863252,High,Stable,487,,7,17933927.27,23350.80029
3995,53033005600,56,Census Tract 56,Magnolia,12.1,2023,0,0,0,0,,,0,,0,32045056.14,29943.50553
3996,53033006703,67.03,Census Tract 67.03,Queen Anne,12.3,2023,2.67,2043,0,0.000979912,Medium,Stable,608,,35,6427171.884,10846.49304
3997,53033006100,61,Census Tract 61,Montlake/Portage Bay,7.1,2023,3.14,1828,0.022801303,0.022943481,High,Stable,1496,,87,11959193.74,21477.26483
3998,53033005700,57,Census Tract 57,Magnolia,12.1,2023,2.06,1545,0,0.001296176,Low,Stable,352,,28,53305584.43,44506.56554
3999,53033005901,59.01,Census Tract 59.01,Queen Anne,12.3,2023,2.66,1687,0.051383399,0.044582043,Medium,Stable,459,,30,8449086.719,19075.29242
4000,53033008401,84.01,Census Tract 84.01,Capitol Hill,6.2,2023,3.31,2117,-0.017804154,-0.018999073,High,Decline,2099,,25,2700766.609,9275.818268
4001,53033008300,83,Census Tract 83,First Hill,6.1,2023,3.03,2046,-0.009803922,-0.012071463,High,Decline,1196,,14,2561276.498,8632.134894
4002,53033007501,75.01,Census Tract 75.01,Capitol Hill,6.2,2023,3.14,1803,0.012903226,0.014631401,Medium,Stable,1970,,90,3210519.937,7219.623642
4003,53033009702,97.02,Census Tract 97.02,West Seattle Junction/Genesee Hill,1.3,2023,2.59,1668,0.023715415,0.021432945,Medium,Stable,105,,7,23899907.43,28258.76257
4004,53033008800,88,Census Tract 88,Central Area/Squire Park,5.3,2023,2.57,1628,-0.033834586,-0.033254157,Low,Decline,752,,31,10210038.86,13202.52686
4005,53033008500,85,Census Tract 85,First Hill,6.1,2023,3.43,2275,0.01179941,0.012461059,High,Stable,1556,,21,4854121.319,9025.581615
4006,53033026500,265,Census Tract 265,Highland Park,2.5,2023,0,0,0,0,,,0,,0,4617675.483,11234.96478
4007,53033011601,116.01,Census Tract 116.01,Fauntleroy/Seaview,1.2,2023,1.56,1088,0.026315789,0.032258065,Low,Stable,80,,6,16710842.89,20011.96599
4008,53033011300,113,Census Tract 113,Highland Park,2.5,2023,2.06,1667,-0.046296296,-0.041403105,Low,Decline,334,,17,37260682.97,27184.16139
4009,53033011500,115,Census Tract 115,Roxhill/Westwood,2.4,2023,2.13,1522,0.03902439,0.041039672,Low,Stable,294,,13,16558652.75,19887.30894
4010,53033010601,106.01,Census Tract 106.01,Fauntleroy/Seaview,1.2,2023,2.63,1608,0.015444015,0.012594458,Medium,Stable,388,,26,11724162.32,14458.83704
4011,53033001202,12.02,Census Tract 12.02,Northgate/Maple Leaf,8.1,2023,2.86,2106,0.010600707,0.010556622,High,Stable,1221,,14,8841145.884,13324.99009
4012,53033000102,1.02,Census Tract 1.02,Cedar Park/Meadowbrook,8.3,2023,2.44,1770,0.004115226,0.006825939,Medium,Stable,1195,,19,15446821.48,19552.36233
4013,53033004701,47.01,Census Tract 47.01,Ballard,10.4,2023,3.08,2134,0.033557047,0.031416143,High,Stable,1486,,54,6036028.326,13539.04763
4014,53033004500,45,Census Tract 45,Wallingford,11.2,2023,2.26,1977,0.008928571,0.006619145,Medium,Stable,53,,3,7222109.888,11018.30209
4015,53033002900,29,Census Tract 29,Greenwood/Phinney Ridge,9.3,2023,2.78,1966,0.241071429,0.222636816,Medium,Rise,321,Medium,26,10614791.11,13366.31967
4016,53033004201,42.01,Census Tract 42.01,Ravenna/Bryant,7.3,2023,1.91,1678,0,0.002389486,Low,Stable,178,,10,13390664.27,18286.14392
4017,53033007403,74.03,Census Tract 74.03,Capitol Hill,6.2,2023,2.95,1753,0.027874564,0.028152493,Medium,Stable,1586,,52,1276089.069,5227.495287
4018,53033007002,70.02,Census Tract 70.02,Queen Anne,12.3,2023,2.87,1865,0.014134276,0.018569088,Medium,Stable,1758,,74,4746869.846,9490.799057
4019,53033005803,58.03,Census Tract 58.03,Interbay,12.2,2023,2.03,1468,0.009950249,0.013112491,Low,Stable,382,,32,8956173.425,17129.19881
4020,53033005902,59.02,Census Tract 59.02,Queen Anne,12.3,2023,2.13,1635,0.009478673,0.008014797,Low,Stable,103,,10,11010649.89,15184.22057
4021,53033004902,49.02,Census Tract 49.02,Fremont,11.1,2023,3.26,1897,0.025157233,0.022641509,High,Stable,956,,65,6448262.34,10801.73149
4022,53033005801,58.01,Census Tract 58.01,Interbay,12.2,2023,2.37,2077,-0.004201681,0,Medium,Decline,1305,,45,19618424.24,25500.01395
4023,53033007406,74.06,Census Tract 74.06,Capitol Hill,6.2,2023,3.07,1608,0.019933555,0.021601017,Medium,Stable,1274,,44,1623443.827,6764.477241
4024,53033007405,74.05,Census Tract 74.05,Capitol Hill,6.2,2023,2.92,1597,0.010380623,0.010120177,Medium,Stable,1505,,52,1418974.042,5012.79869
4025,53033009701,97.01,Census Tract 97.01,Alki/Admiral,1.4,2023,2.15,1796,0.023809524,0.020454545,Low,Stable,400,,36,19291172.12,29764.00034
4026,53033009600,96,Census Tract 96,Alki/Admiral,1.4,2023,2.09,1661,0.014563107,0.013422819,Low,Stable,469,,35,19741501.65,20745.406
4027,53033008700,87,Census Tract 87,Central Area/Squire Park,5.3,2023,2.79,1608,0.007220217,0.006887915,Medium,Stable,588,,42,7883013.17,11432.38421
4028,53033011402,114.02,Census Tract 114.02,Roxhill/Westwood,2.4,2023,2.37,1425,0.004237288,0.006355932,Low,Stable,617,,28,12779277.86,17351.05501
4029,53033011200,112,Census Tract 112,South Park,3.1,2023,1.46,886,0.006896552,0.012571429,Low,Stable,175,,15,26463890.03,27002.33758
4030,53033010900,109,Census Tract 109,Georgetown,3.2,2023,2.61,1306,0.011627907,0.013188518,Low,Stable,110,,11,51677122.71,44978.75384
4031,53033011002,110.02,Census Tract 110.02,South Beacon Hill/NewHolly,3.4,2023,0,0,0,0,,,0,,0,18508908.46,22511.12676
4032,53033011102,111.02,Census Tract 111.02,Seward Park,4.3,2023,2.15,1424,0.033653846,0.029645698,Low,Stable,450,,22,13970026.69,20411.17006
4033,53033010702,107.02,Census Tract 107.02,High Point,2.2,2023,2.71,1908,0,-0.003134796,Medium,Decline,114,,2,8396926.793,14935.93024
4034,53033001100,11,Census Tract 11,Olympic Hills/Victory Heights,8.2,2023,1.99,1484,0.025773196,0.028413028,Low,Stable,188,,11,11416399.59,14159.12735
4035,53033000700,7,Census Tract 7,Olympic Hills/Victory Heights,8.2,2023,2.15,1517,0,0.001320132,Low,Stable,980,,55,13932242.39,16134.02991
4036,53033000202,2.02,Census Tract 2.02,Olympic Hills/Victory Heights,8.2,2023,1.98,1583,-0.052631579,-0.052095808,Low,Decline,182,,5,15930118.49,17285.82737
4037,53033000101,1.01,Census Tract 1.01,Cedar Park/Meadowbrook,8.3,2023,2.17,1547,0.033333333,0.034782609,Low,Stable,1353,,34,4465058.881,8662.074215
4038,53033003301,33.01,Census Tract 33.01,Whittier Heights,10.2,2023,2.87,1723,-0.010344828,-0.00920069,Medium,Decline,832,,63,7202858.493,11177.18133
4039,53033003602,36.02,Census Tract 36.02,Green Lake,9.4,2023,3.38,1969,0.033639144,0.033595801,High,Stable,2741,,59,5621886.085,11471.09438
4040,53033001900,19,Census Tract 19,Northgate/Maple Leaf,8.1,2023,3.03,2220,0.016778523,0.014625229,High,Stable,516,,9,17945171.52,18948.48127
4041,53033001702,17.02,Census Tract 17.02,Greenwood/Phinney Ridge,9.3,2023,0,0,0,0,,,0,,0,13779275.76,17476.40751
4042,53033006500,65,Census Tract 65,North Capitol Hill,6.3,2023,2.78,1834,-0.017667845,-0.016621984,Medium,Decline,1210,,78,12352257.76,17921.50133
4043,53033006200,62,Census Tract 62,Montlake/Portage Bay,7.1,2023,0,0,0,0,,,0,,0,24610619.74,40010.59926
4044,53033005305,53.05,Census Tract 53.05,University District,7.2,2023,3.2,1543,0.01910828,0.019154557,Medium,Stable,1267,,38,2292236.616,6048.609222
4045,53033002600,26,Census Tract 26,Ravenna/Bryant,7.3,2023,3.19,1985,0.019169329,0.018471011,High,Stable,755,,8,13398040.18,15933.9379
4046,53033002000,20,Census Tract 20,Northgate/Maple Leaf,8.1,2023,2.31,1729,0.026666667,0.023682652,Low,Stable,206,,9,12183878.82,15509.54571
4047,53033006300,63,Census Tract 63,Madison Park,6.5,2023,2.7,2049,0.015037594,0.015865146,Medium,Stable,578,,20,27750333.4,36285.84892
4048,53033006600,66,Census Tract 66,Cascade/Eastlake,11.3,2023,2.88,1913,0,-0.000522466,Medium,Decline,1768,,85,11110296.85,21995.1063
4049,53033006900,69,Census Tract 69,Queen Anne,12.3,2023,2.57,1685,0.01984127,0.021831413,Medium,Stable,493,,35,9742176.65,15666.54395
4050,53033006000,60,Census Tract 60,Queen Anne,12.3,2023,2.75,2027,0.014760148,0.012993503,Medium,Stable,852,,56,14158764.71,19123.03263
4051,53033005201,52.01,Census Tract 52.01,Wallingford,11.2,2023,3.34,1541,-0.014749263,-0.01596424,Medium,Decline,719,,26,7536632.481,14175.92406
4052,53033005000,50,Census Tract 50,Wallingford,11.2,2023,3.11,1953,0.040133779,0.041044776,High,Stable,1371,,70,8151942.295,11560.14801
4053,53033008600,86,Census Tract 86,First Hill,6.1,2023,3.21,1742,-0.009259259,-0.009101251,Medium,Decline,2811,,59,7656616.626,11640.72061
4054,53033008002,80.02,Census Tract 80.02,Belltown,13.1,2023,3.36,2397,0.01510574,0.014817951,High,Stable,2174,,18,2522029.808,7998.382466
4055,53033007901,79.01,Census Tract 79.01,Central Area/Squire Park,5.3,2023,2.66,1703,0,0,Medium,Stable,1053,,50,2876299.502,7879.404339
4056,53033007202,72.02,Census Tract 72.02,Cascade/Eastlake,11.3,2023,3.9,2878,0.023622047,0.022017045,High,Stable,2195,,14,3020075.663,7591.701883
4057,53033007301,73.01,Census Tract 73.01,Cascade/Eastlake,11.3,2023,3.27,2299,0.003067485,0.003054101,High,Stable,2365,,17,2699344.108,7422.610693
4058,53033010302,103.02,Census Tract 103.02,Columbia City,4.2,2023,2.94,2057,0.013793103,0.011805214,High,Stable,1424,,25,6804418.751,11267.2532
4059,53033009100,91,Census Tract 91,Pioneer Square/International District,13.3,2023,2.99,1900,0.017006803,0.016042781,Medium,Stable,2071,,17,4419685.266,10608.38541
4060,53033009200,92,Census Tract 92,Pioneer Square/International District,13.3,2023,2.99,1773,-0.03236246,-0.03220524,Medium,Decline,486,,12,3456088.55,12687.12119
4061,53033011700,117,Census Tract 117,South Beacon Hill/NewHolly,3.4,2023,0,0,0,0,,,0,,0,37826036.26,29439.62674
4062,53033000500,5,Census Tract 5,Broadview/Bitter Lake,9.1,2023,0,0,0,0,,,0,,0,30294741.05,27094.56678
4063,53033000601,6.01,Census Tract 6.01,Haller Lake,9.5,2023,2.21,1558,0.00913242,0.00516129,Low,Stable,626,,18,15404952.58,20078.95648
4064,53033003500,35,Census Tract 35,Greenwood/Phinney Ridge,9.3,2023,2.74,1347,-0.010830325,-0.011013216,Low,Decline,313,,22,13828061.67,16634.34896
4065,53033001500,15,Census Tract 15,North Beach/Blue Ridge,10.1,2023,1.07,1241,0.009433962,0.011409943,Low,Stable,64,,5,12300447.06,13960.37955
4066,53033001400,14,Census Tract 14,North Beach/Blue Ridge,10.1,2023,2.12,1697,0.014354067,0.018607443,Low,Stable,433,,21,23073388.66,30536.33745
4067,53033001300,13,Census Tract 13,Licton Springs,9.2,2023,2.12,1319,0,0.003041825,Low,Stable,973,,76,12710036.99,14881.08705
4068,53033003800,38,Census Tract 38,Ravenna/Bryant,7.3,2023,3.85,1972,0,0.000507357,High,Stable,159,,6,6722791.394,10392.53155
4069,53033007001,70.01,Census Tract 70.01,Queen Anne,12.3,2023,2.61,1551,0.003846154,0.003883495,Low,Stable,1438,,50,3856290.05,9530.302569
4070,53033004800,48,Census Tract 48,Fremont,11.1,2023,3.08,1834,0.080701754,0.076923077,Medium,Stable,388,,30,13833886.82,18822.23657
4071,53033005100,51,Census Tract 51,Wallingford,11.2,2023,3.01,1317,0.013468013,0.013076923,Low,Stable,350,,24,9490350.153,13462.59155
4072,53033008200,82,Census Tract 82,First Hill,6.1,2023,3.15,2397,0.036184211,0.033635188,High,Stable,2557,,16,4044773.826,9102.140341
4073,53033010101,101.01,Census Tract 101.01,Columbia City,4.2,2023,3.23,1707,0.022151899,0.019104478,Medium,Stable,345,,11,9381810.131,15311.65671
4074,53033012100,121,Census Tract 121,Arbor Heights,1.1,2023,0,0,0,0,,,0,,0,18538900.93,25983.61624
4075,53033011901,119.01,Census Tract 119.01,Rainier Beach,4.1,2023,0,0,0,0,,,0,,0,18097640.74,20485.64554
4076,53033000602,6.02,Census Tract 6.02,Haller Lake,9.5,2023,2.29,1953,-0.033755274,-0.034124629,Medium,Decline,396,,9,25947507.86,23221.70475
4077,53033000201,2.01,Census Tract 2.01,Olympic Hills/Victory Heights,8.2,2023,2.08,1705,0.019607843,0.022182254,Low,Stable,873,,13,19446176.32,18651.57808
4078,53033003302,33.02,Census Tract 33.02,Whittier Heights,10.2,2023,2.34,1529,0.00862069,0.006583278,Low,Stable,552,,57,6749336.486,10550.81793
4079,53033005304,53.04,Census Tract 53.04,University District,7.2,2023,0,0,0,0,,,0,,0,786047.0981,4083.126066
4080,53033004202,42.02,Census Tract 42.02,Ravenna/Bryant,7.3,2023,3.02,2086,0.02027027,0.018057589,High,Stable,213,,7,13141688.45,15651.66637
4081,53033007404,74.04,Census Tract 74.04,Capitol Hill,6.2,2023,2.84,1659,0.014285714,0.012820513,Medium,Stable,1389,,64,1654579.828,5775.699987
4082,53033006701,67.01,Census Tract 67.01,Queen Anne,12.3,2023,3.22,2397,0.015772871,0.016970725,High,Stable,2479,,24,3639833.178,12143.77924
4083,53033007800,78,Census Tract 78,Madrona/Leschi,5.1,2023,2.3,1777,0.00877193,0.008513053,Low,Stable,91,,6,22245158.16,28746.37352
4084,53033007503,75.03,Census Tract 75.03,Capitol Hill,6.2,2023,3.3,2120,0,-0.000471476,High,Decline,1782,,26,2018614.368,6484.389482
4085,53033007201,72.01,Census Tract 72.01,Cascade/Eastlake,11.3,2023,3.28,2193,0.015479876,0.017633411,High,Stable,2271,,15,1622558.9,5873.216511
4086,53033007203,72.03,Census Tract 72.03,Cascade/Eastlake,11.3,2023,3.73,2656,0.056657224,0.056483691,High,Stable,2144,,17,6238804.943,12493.9648
4087,53033010301,103.01,Census Tract 103.01,Columbia City,4.2,2023,1.83,1600,0.011049724,0.012658228,Low,Stable,52,,4,10792262.46,16924.36851
4088,53033009900,99,Census Tract 99,North Delridge,2.1,2023,2.81,1637,0,0.001223242,Medium,Stable,1041,,27,70254374.71,64633.66158
4089,53033009500,95,Census Tract 95,Mt. Baker/North Rainier,4.4,2023,2.93,1381,0.006872852,0.005094614,Low,Stable,347,,17,27424305.67,29618.2113
4090,53033009400,94,Census Tract 94,North Beacon Hill/Jefferson Park,3.6,2023,3.21,1834,0.022292994,0.021158129,High,Stable,886,,57,18150625.68,18874.58318
4091,53033011801,118.01,Census Tract 118.01,Rainier Beach,4.1,2023,1.87,1320,0.010810811,0.013046815,Low,Stable,258,,12,12671173.51,15849.81354
4092,53033011602,116.02,Census Tract 116.02,Fauntleroy/Seaview,1.2,2023,2.2,1514,0.009174312,0.008660893,Low,Stable,113,,13,16924173.23,24704.04057
4093,53033011401,114.01,Census Tract 114.01,Roxhill/Westwood,2.4,2023,2.37,2073,0,-0.002886003,Medium,Decline,565,,6,13273369.14,17478.05916
4094,53033010701,107.01,Census Tract 107.01,High Point,2.2,2023,2.21,1881,-0.026431718,-0.025388601,Low,Decline,214,,5,15726285.72,21302.36518
4095,53033010602,106.02,Census Tract 106.02,Fauntleroy/Seaview,1.2,2023,2.3,1522,0.017699115,0.019423979,Low,Stable,389,,24,15462014.06,23774.94714
4096,53033000900,9,Census Tract 9,Cedar Park/Meadowbrook,8.3,2023,0,0,0,0,,,0,,0,10031158.89,20828.1662
4097,53033000402,4.02,Census Tract 4.02,Broadview/Bitter Lake,9.1,2023,2.01,1349,0.015151515,0.013523666,Low,Stable,589,,28,19362220.52,21397.1753
4098,53033000300,3,Census Tract 3,Haller Lake,9.5,2023,1.48,1123,0.006802721,0.005371531,Low,Stable,83,,7,13033864.6,17298.02954
4099,53033003202,32.02,Census Tract 32.02,Sunset Hill/Loyal Heights,10.3,2023,2.53,1719,0.016064257,0.018364929,Medium,Stable,387,,35,10289818.46,12945.39486
4100,53033003000,30,Census Tract 30,Whittier Heights,10.2,2023,2.78,1741,0.018315018,0.0187244,Medium,Stable,354,,27,16072222.01,16061.94762
4101,53033001701,17.01,Census Tract 17.01,Greenwood/Phinney Ridge,9.3,2023,2.9,1825,-0.064516129,-0.061696658,Medium,Decline,1350,,38,9609026.085,17164.45478
4102,53033001600,16,Census Tract 16,North Beach/Blue Ridge,10.1,2023,3.22,1930,0.009404389,0.010471204,High,Stable,222,,14,20575392.71,23147.64598
4103,53033002100,21,Census Tract 21,Wedgwood/View Ridge,7.4,2023,3.42,1351,-0.036619718,-0.036376605,Medium,Decline,483,,17,14696796.74,16139.92186
4104,53033003900,39,Census Tract 39,Wedgwood/View Ridge,7.4,2023,1.85,1264,0.005434783,0.003971406,Low,Stable,108,,8,10481334.98,13200.90921
4105,53033007102,71.02,Census Tract 71.02,Queen Anne,12.3,2023,3.11,2025,-0.003205128,-0.004914005,High,Decline,1530,,29,3615500.898,11499.94075
4106,53033006702,67.02,Census Tract 67.02,Queen Anne,12.3,2023,3.43,2340,0.017804154,0.017833841,High,Stable,1288,,35,3280147.995,8593.864905
4107,53033005401,54.01,Census Tract 54.01,Fremont,11.1,2023,3.56,2289,0.034883721,0.033875339,High,Stable,1181,,38,7892270.588,19740.10787
4108,53033008004,80.04,Census Tract 80.04,Belltown,13.1,2023,2.91,2225,0.017482517,0.015054745,High,Stable,1067,,10,2908326.633,14944.97959
